AnPost_ID,PO_Name,Address1,Address2,Address3,Address4,Address5,Address6,Phone,Eircode,Town,County,PO_Class,Latitude,Longitude,Opening_Hours,Services_Offered
819,Burnfoot,Burnfoot Post Office,Burnfoot,Co. Donegal,,,,074-9368192,F93 HY05,Burnfoot,Co. Donegal,Automated Contract Office,55.05879235,-7.40582036,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
821,Burtonport,Burtonport Post Office,Burtonport,Co. Donegal,,,,074-9542001,F94 YF67,Burtonport,Co. Donegal,Automated Contract Office,54.98487813,-8.43712588,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
824,Buttevant,Buttevant Post Office,Main Street,Buttevant,Co. Cork,,,022-23663,P51 RK63,Buttevant,Co. Cork,Automated Contract Office,52.23100549,-8.67032873,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;AIB Cheque Acceptance;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
5919,Bweeng,Bweeng Post Office,Bweeng,Co. Cork,,,,021-7333083,P51 XP76,Bweeng,Co. Cork,Automated Contract Office,52.04297701,-8.717485,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
835,Cabinteely,Cabinteely Post Office,Bray Road,Dublin 18,,,,01-2853408,D18 K738,Dublin 18,Co. Dublin,Automated Contract Office,53.26107791,-6.15062985,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
836,Cabra,Cabra Post Office,40 Faussagh Road,Dublin 7,,,,01-8389520,D07 WP89,Dublin 7,Co. Dublin,Automated Contract Office,53.36488572,-6.28685407,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
839,Caherconlish,Caherconlish Post Office,Main Street,Caherconlish,Co. Limerick,,,061-351201,V94 F6R6,Caherconlish,Co. Limerick,Automated Contract Office,52.59433408,-8.47219648,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;AIB Cheque Acceptance;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
843,Caherdavin,Caherdavin Post Office,Caherdavin Shopping Centre,Ennis Road,Limerick,,,061-451506,V94 TC59,Limerick,Co. Limerick,Automated Contract Office,52.67243423,-8.66290599,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
841,Cahir,Cahir Post Office,Church Street,Cahir,Co. Tipperary,,,052-7441229,E21 EY74,Cahir,Co. Tipperary,Automated Contract Office,52.37598074,-7.92490567,Mon 9:30 - 1:00 2:00 - 5:30; Tue 9:30 - 1:00 2:00 - 5:30; Wed 9:30 - 1:00 2:00 - 5:30; Thu 9:30 - 1:00 2:00 - 5:30; Fri 9:30 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union
842,Cahirciveen,Caherciveen Post Office,16/17 Church Street,Caherciveen,Co. Kerry,,,066-9472010,V23 HP20,Cahersiveen,Co. Kerry,Automated Contract Office,51.9469072,-10.22422448,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
844,Callan,Callan Post Office,Prologue,Callan,Co. Kilkenny,,,056-7725231,R95 A098,Callan,Co. Kilkenny,Automated Contract Office,52.5420852,-7.39207243,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union
845,Caltra,Caltra Post Office,Caltra,Ballinasloe,Co. Galway,,,090-9678134,H53 PX61,Ballinasloe,Co. Galway,Automated Contract Office,53.43538687,-8.43781808,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
847,Camolin,Camolin Post Office,Main Street,Camolin,Co. Wexford,,,053-9383101,Y21 E2W4,Camolin,Co. Wexford,Automated Contract Office,52.61516095,-6.42918919,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
849,Campile,Campile Post Office,Main Street,Campile,Co. Wexford,,,051-388101,Y34 VY76,Campile,Co. Wexford,Automated Contract Office,52.28832559,-6.94126918,Mon 9:00 - 12:30 1:30 - 5:30; Tue 9:00 - 12:30 1:30 - 5:30; Wed 9:00 - 12:30 1:30 - 5:30; Thu 9:00 - 12:30 1:30 - 5:30; Fri 9:00 - 12:30 1:30 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
850,Canningstown,Canningstown Post Office,Tullylorcan,Canningstown,Co. Cavan,,,042-9660101,H16 CH66,Canningstown,Co. Cavan,Automated Contract Office,53.98048556,-7.04685615,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
854,Cappagh,Cappagh Post Office,Cardiffsbridge Shopping Centre,Cardiffsbridge Road,Dublin 11,,,01-8343887,D11 X044,Dublin 11,Co. Dublin,Automated Contract Office,53.38489121,-6.31191914,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
855,Cappamore,Cappamore Post Office,Moore Street,Cappamore,Co. Limerick,,,061-381201,V94 E3V2,Cappamore,Co. Limerick,Automated Contract Office,52.61447663,-8.33711686,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
901,Cappawhite,Cappawhite Post Office,The Square,Cappawhite,Co. Tipperary,,,062-75101,E34 Y298,Cappawhite,Co. Tipperary,Automated Contract Office,52.58221865,-8.16783418,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
902,Cappoquin,Cappoquin Post Office,Main Street,Cappoquin,Co. Waterford,,,058-54152,P51 T1XP,Cappoquin,Co. Waterford,Automated Contract Office,52.14729996,-7.85097975,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
907,Carbury,Carbury Post Office,Derrinturn,Carbury,Co. Kildare,,,046-9552846,W91 TW82,Carbury,Co. Kildare,Automated Contract Office,53.33835215,-6.93863092,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
909,Carlingford,Carlingford Post Office,Newry Street,Carlingford,Co. Louth,,,042-9373171,A91 FT89,Carlingford,Co. Louth,Automated Contract Office,54.04064882,-6.18688383,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
910,Carlow,Carlow Post Office,Burrin Street,Carlow,,,,059-9131783,R93 X4H6,Carlow,Co. Carlow,Automated Company Office,52.83589705,-6.93216486,Mon 9:00 - 5:30; Tue 9:30 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamp Collecting;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
911,Carna,Carna Post Office,Carna,Co. Galway,,,,095-32231,H91 A274,Carna,Co. Galway,Automated Contract Office,53.32439203,-9.83647385,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
912,Carnaross,Carnaross Post Office,Carnaross,Co. Meath,,,,046-9245900,A82 NV04,Carnaross,Co. Meath,Automated Contract Office,53.75127932,-6.95714284,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
913,Carndonagh,Carndonagh Post Office,Carndonagh Shopping Centre,Church Road,Carndonagh,Co. Donegal,,074-9374101,F93 DW96,Carndonagh,Co. Donegal,Automated Contract Office,55.2513905,-7.26609432,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:30 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
914,Carnew,Carnew Post Office,Main Street,Carnew,Co. Wicklow,,,053-9426101,Y14 KC91,Carnew,Co. Wicklow,Automated Contract Office,52.70996418,-6.49607638,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;AIB Cheque Acceptance;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
916,Carraroe,Carraroe Post Office,Carraroe South,Carraroe,Co. Galway,,,091-595127,H91 E277,Carraroe,Co. Galway,Automated Contract Office,53.26370871,-9.59864698,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;AIB Cheque Acceptance;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
917,Carrick,Carrick Post Office,Main Street,Carrick,Co. Donegal,,,074-9739001,F94 DFH6,Carrick,Co. Donegal,Automated Contract Office,54.65798932,-8.63427768,Mon 9:00 - 12:30 1:30 - 5:30; Tue 9:00 - 12:30 1:30 - 5:30; Wed 9:00 - 12:30 1:30 - 5:30; Thu 9:00 - 12:30 1:30 - 5:30; Fri 9:00 - 12:30 1:30 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
